RowOrder,PXD,SampleGroup,Category,DisplayGroup,Dataset,SampleID,ConditionLabel,SampleClass,ObservationType,SourceMode,SourceFile,Pathway,PositiveProteinCount,NegativeProteinCount,AnyPathwayProteinCount,KlaDdrProteinCount,PositiveFraction,NegativeFraction,SignedFraction
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,NER,18,2,20,132,0.136363636363636,0.0151515151515152,0.121212121212121
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,MMR,12,0,12,132,0.0909090909090909,0,0.0909090909090909
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,FA,10,0,10,132,0.0757575757575758,0,0.0757575757575758
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,HR,52,6,58,132,0.393939393939394,0.0454545454545455,0.348484848484848
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,AEJ,12,4,16,132,0.0909090909090909,0.0303030303030303,0.0606060606060606
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,NHEJ,33,2,35,132,0.25,0.0151515151515152,0.234848484848485
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,BER,8,0,8,29,0.275862068965517,0,0.275862068965517
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,NER,3,0,3,29,0.103448275862069,0,0.103448275862069
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,MMR,4,0,4,29,0.137931034482759,0,0.137931034482759
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,FA,0,0,0,29,0,0,0
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,HR,10,1,11,29,0.344827586206897,0.0344827586206897,0.310344827586207
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,AEJ,2,0,2,29,0.0689655172413793,0,0.0689655172413793
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,NHEJ,8,1,9,29,0.275862068965517,0.0344827586206897,0.241379310344828
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,BER,7,0,7,30,0.233333333333333,0,0.233333333333333
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,NER,2,0,2,30,0.0666666666666667,0,0.0666666666666667
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,MMR,3,0,3,30,0.1,0,0.1
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,FA,0,0,0,30,0,0,0
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,HR,9,2,11,30,0.3,0.0666666666666667,0.233333333333333
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,AEJ,2,0,2,30,0.0666666666666667,0,0.0666666666666667
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,NHEJ,8,2,10,30,0.266666666666667,0.0666666666666667,0.2
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,BER,8,0,8,31,0.258064516129032,0,0.258064516129032
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,NER,3,0,3,31,0.0967741935483871,0,0.0967741935483871
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,MMR,4,0,4,31,0.129032258064516,0,0.129032258064516
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,FA,0,0,0,31,0,0,0
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,HR,9,3,12,31,0.290322580645161,0.0967741935483871,0.193548387096774
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,AEJ,2,0,2,31,0.0645161290322581,0,0.0645161290322581
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,NHEJ,8,2,10,31,0.258064516129032,0.0645161290322581,0.193548387096774
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,27,0,27,212,0.127358490566038,0,0.127358490566038
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,29,2,31,212,0.136792452830189,0.00943396226415094,0.127358490566038
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,15,0,15,212,0.0707547169811321,0,0.0707547169811321
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,20,0,20,212,0.0943396226415094,0,0.0943396226415094
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,90,9,99,212,0.424528301886792,0.0424528301886792,0.382075471698113
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,15,9,24,212,0.0707547169811321,0.0424528301886792,0.0283018867924528
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NHEJ,39,6,45,212,0.183962264150943,0.0283018867924528,0.155660377358491
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,30,0,30,218,0.137614678899083,0,0.137614678899083
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,27,2,29,218,0.123853211009174,0.0091743119266055,0.114678899082569
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,15,0,15,218,0.0688073394495413,0,0.0688073394495413
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,20,0,20,218,0.091743119266055,0,0.091743119266055
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,96,10,106,218,0.440366972477064,0.0458715596330275,0.394495412844037
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,17,10,27,218,0.0779816513761468,0.0458715596330275,0.0321100917431193
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NHEJ,48,9,57,218,0.220183486238532,0.0412844036697248,0.178899082568807
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,28,0,28,197,0.142131979695431,0,0.142131979695431
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,25,1,26,197,0.126903553299492,0.0050761421319797,0.121827411167513
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,16,0,16,197,0.0812182741116751,0,0.0812182741116751
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,19,0,19,197,0.0964467005076142,0,0.0964467005076142
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,84,8,92,197,0.426395939086294,0.0406091370558376,0.385786802030457
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,15,7,22,197,0.0761421319796954,0.0355329949238579,0.0406091370558376
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NHEJ,41,6,47,197,0.208121827411168,0.0304568527918782,0.177664974619289
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,28,0,28,214,0.130841121495327,0,0.130841121495327
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,23,2,25,214,0.107476635514019,0.00934579439252336,0.0981308411214953
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,16,0,16,214,0.0747663551401869,0,0.0747663551401869
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,19,0,19,214,0.088785046728972,0,0.088785046728972
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,89,10,99,214,0.41588785046729,0.0467289719626168,0.369158878504673
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,13,11,24,214,0.0607476635514019,0.0514018691588785,0.00934579439252337
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NHEJ,41,9,50,214,0.191588785046729,0.0420560747663551,0.149532710280374
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,24,0,24,188,0.127659574468085,0,0.127659574468085
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,23,2,25,188,0.122340425531915,0.0106382978723404,0.111702127659574
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,14,0,14,188,0.074468085106383,0,0.074468085106383
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,16,0,16,188,0.0851063829787234,0,0.0851063829787234
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,79,8,87,188,0.420212765957447,0.0425531914893617,0.377659574468085
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,13,6,19,188,0.0691489361702128,0.0319148936170213,0.0372340425531915
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NHEJ,39,4,43,188,0.207446808510638,0.0212765957446809,0.186170212765957
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,33,0,33,223,0.147982062780269,0,0.147982062780269
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,28,2,30,223,0.125560538116592,0.00896860986547085,0.116591928251121
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,16,0,16,223,0.0717488789237668,0,0.0717488789237668
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,20,0,20,223,0.0896860986547085,0,0.0896860986547085
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,93,12,105,223,0.417040358744395,0.0538116591928251,0.36322869955157
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,16,9,25,223,0.0717488789237668,0.0403587443946188,0.031390134529148
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NHEJ,49,7,56,223,0.219730941704036,0.031390134529148,0.188340807174888
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,18,0,18,144,0.125,0,0.125
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,17,2,19,144,0.118055555555556,0.0138888888888889,0.104166666666667
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,13,0,13,144,0.0902777777777778,0,0.0902777777777778
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,10,0,10,144,0.0694444444444445,0,0.0694444444444445
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,61,8,69,144,0.423611111111111,0.0555555555555556,0.368055555555556
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,10,6,16,144,0.0694444444444445,0.0416666666666667,0.0277777777777778
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NHEJ,34,3,37,144,0.236111111111111,0.0208333333333333,0.215277777777778
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep2,WT_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,BER,21,0,21,140,0.15,0,0.15
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep2,WT_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,NER,18,1,19,140,0.128571428571429,0.00714285714285714,0.121428571428571
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep2,WT_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,MMR,13,0,13,140,0.0928571428571429,0,0.0928571428571429
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep2,WT_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,FA,12,0,12,140,0.0857142857142857,0,0.0857142857142857
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep2,WT_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,HR,56,7,63,140,0.4,0.05,0.35
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep2,WT_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,AEJ,8,4,12,140,0.0571428571428571,0.0285714285714286,0.0285714285714286
